id,position_id,person_id,body_id,jurisdiction_id,contact_type,value,label,is_public,is_verified,source_url,confidence,last_verified_at
1173,1718,,,,office_phone,01881-221150,"Collector office, Rupnagar",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1174,1722,,,,office_email,dc.sgr@punjab.gov.in,"Collector office, Sangrur",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1175,1722,,,,office_phone,01672-234004,"Collector office, Sangrur",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1176,1724,,,,office_email,dc.nsr@punjab.gov.in,"Collector office, Shaheed Bhagat Singh Nagar",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1177,1724,,,,office_phone,01823-221301,"Collector office, Shaheed Bhagat Singh Nagar",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1178,1712,,,,office_email,dc.mks@punjab.gov.in,"Collector office, Sri Muktsar Sahib",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1179,1712,,,,office_phone,01633-263643,"Collector office, Sri Muktsar Sahib",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1180,1720,,,,office_email,dc.mhl@punjab.gov.in,"Collector office, Sahibzada Ajit Singh Nagar",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1181,1720,,,,office_phone,0172-2219500,"Collector office, Sahibzada Ajit Singh Nagar",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1182,1726,,,,office_email,dc.trn@punjab.gov.in,"Collector office, Tarn Taran",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1183,1726,,,,office_phone,01852-224101,"Collector office, Tarn Taran",true,false,https://www.sarkaritel.com PB DC directory + district NIC sites,0.60,2026-06-26
1184,1120,,,,office_email,dcamb@hry.nic.in,"Collector office, Ambala",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1185,1120,,,,office_phone,0171-2530100,"Collector office, Ambala",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1186,1156,,,,office_email,dcbhw@hry.nic.in,"Collector office, Bhiwani",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1187,1156,,,,office_phone,01664-243535,"Collector office, Bhiwani",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1188,1158,,,,office_email,dc.charkhidadri-hry@gov.in,"Collector office, Charkhi Dadri",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1189,1158,,,,office_phone,01250-222600,"Collector office, Charkhi Dadri",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1190,1128,,,,office_email,dcfbd@hry.nic.in,"Collector office, Faridabad",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1191,1128,,,,office_phone,0129-2227936,"Collector office, Faridabad",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1192,1142,,,,office_email,dcftb@hry.nic.in,"Collector office, Fatehabad",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1193,1142,,,,office_phone,01667-230001,"Collector office, Fatehabad",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1194,1134,,,,office_email,dcgrg@nic.in,"Collector office, Gurugram",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1195,1134,,,,office_phone,0124-2321144,"Collector office, Gurugram",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1196,1140,,,,office_email,dchsr@hry.nic.in,"Collector office, Hisar",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1197,1140,,,,office_phone,01662-232045,"Collector office, Hisar",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1198,1160,,,,office_email,dcjjr@hry.nic.in,"Collector office, Jhajjar",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1199,1160,,,,office_phone,01251-252300,"Collector office, Jhajjar",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1200,1144,,,,office_email,dcjnd@hry.nic.in,"Collector office, Jind",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1201,1144,,,,office_phone,01681-246820,"Collector office, Jind",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1202,1150,,,,office_email,dcktl@hry.nic.in,"Collector office, Kaithal",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1203,1150,,,,office_phone,01746-234208,"Collector office, Kaithal",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1204,1148,,,,office_email,dckrl@hry.nic.in,"Collector office, Karnal",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1205,1148,,,,office_phone,0184-2267500,"Collector office, Karnal",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1206,1122,,,,office_email,dckrk@hry.nic.in,"Collector office, Kurukshetra",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1207,1122,,,,office_phone,01744-220270,"Collector office, Kurukshetra",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1208,1136,,,,office_email,dcnrl@hry.nic.in,"Collector office, Mahendragarh",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1209,1136,,,,office_phone,01282-254000,"Collector office, Mahendragarh",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1210,1130,,,,office_email,dcnuh@hry.nic.in,"Collector office, Nuh",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1211,1130,,,,office_phone,01267-274602,"Collector office, Nuh",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1212,1132,,,,office_email,dcpwl@hry.nic.in,"Collector office, Palwal",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1213,1132,,,,office_phone,01275-298051,"Collector office, Palwal",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1214,1124,,,,office_email,dcpkl@hry.nic.in,"Collector office, Panchkula",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1215,1124,,,,office_phone,0172-2568313,"Collector office, Panchkula",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1216,1152,,,,office_email,dcpnp@hry.nic.in,"Collector office, Panipat",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1217,1152,,,,office_phone,0180-2651502,"Collector office, Panipat",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1218,1138,,,,office_email,dcrwr@hry.nic.in,"Collector office, Rewari",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1219,1138,,,,office_phone,01274-226666,"Collector office, Rewari",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1220,1154,,,,office_email,dcrtk@hry.nic.in,"Collector office, Rohtak",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1221,1154,,,,office_phone,01262-250252,"Collector office, Rohtak",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1222,1146,,,,office_email,dcsrs@hry.nic.in,"Collector office, Sirsa",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1223,1146,,,,office_phone,01666-248890,"Collector office, Sirsa",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1224,1162,,,,office_email,dcsnp@hry.nic.in,"Collector office, Sonipat",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1225,1162,,,,office_phone,0130-2220500,"Collector office, Sonipat",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1226,1126,,,,office_email,dcynr@hry.nic.in,"Collector office, Yamunanagar",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1227,1126,,,,office_phone,01732-237800,"Collector office, Yamunanagar",true,false,https://www.sarkaritel.com HR DC directory + district NIC sites,0.60,2026-06-26
1228,1228,,,,office_email,dc-ran@nic.in,"Collector office, Ranchi",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1229,1228,,,,office_phone,0651-2214001,"Collector office, Ranchi",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1230,1200,,,,office_email,dc-jsr@nic.in,"Collector office, East Singhbhum",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1231,1200,,,,office_phone,0657-2440111,"Collector office, East Singhbhum",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1232,1236,,,,office_email,dc-wss@nic.in,"Collector office, West Singhbhum",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1233,1236,,,,office_phone,06582-256301,"Collector office, West Singhbhum",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1234,1232,,,,office_email,dc-sar@nic.in,"Collector office, Saraikela-Kharsawan",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1235,1232,,,,office_phone,06597-234002,"Collector office, Saraikela-Kharsawan",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1236,1196,,,,office_email,dc-dha@nic.in,"Collector office, Dhanbad",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1237,1196,,,,office_phone,0326-2312401,"Collector office, Dhanbad",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1238,1190,,,,office_email,dc-bok@nic.in,"Collector office, Bokaro",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1239,1190,,,,office_phone,06542-249944,"Collector office, Bokaro",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1240,1204,,,,office_email,dc-gir@nic.in,"Collector office, Giridih",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1241,1204,,,,office_phone,06532-222072,"Collector office, Giridih",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1242,1210,,,,office_email,dc-haz@nic.in,"Collector office, Hazaribagh",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1243,1210,,,,office_phone,06546-224805,"Collector office, Hazaribagh",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1244,1192,,,,office_email,dc-cha@nic.in,"Collector office, Chatra",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1245,1192,,,,office_phone,06541-263034,"Collector office, Chatra",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1246,1216,,,,office_email,dc-kod@nic.in,"Collector office, Koderma",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1247,1216,,,,office_phone,06534-252343,"Collector office, Koderma",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1248,1226,,,,office_email,dc-ramgarh@gov.in,"Collector office, Ramgarh",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1249,1226,,,,office_phone,06553-261555,"Collector office, Ramgarh",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1250,1194,,,,office_email,dc-deo@nic.in,"Collector office, Deoghar",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1251,1194,,,,office_phone,06432-232680,"Collector office, Deoghar",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1252,1198,,,,office_email,dc-dum@nic.in,"Collector office, Dumka",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1253,1198,,,,office_phone,06434-222502,"Collector office, Dumka",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1254,1212,,,,office_email,dc-jam@nic.in,"Collector office, Jamtara",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1255,1212,,,,office_phone,06433-222011,"Collector office, Jamtara",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1256,1230,,,,office_email,dc-sah@nic.in,"Collector office, Sahibganj",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1257,1230,,,,office_phone,06436-222100,"Collector office, Sahibganj",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1258,1222,,,,office_email,dc-pak@nic.in,"Collector office, Pakur",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1259,1222,,,,office_phone,06435-222121,"Collector office, Pakur",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1260,1206,,,,office_email,dc-god@nic.in,"Collector office, Godda",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1261,1206,,,,office_phone,06422-220615,"Collector office, Godda",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1262,1224,,,,office_email,dc-pal@nic.in,"Collector office, Palamu",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1263,1224,,,,office_phone,06562-224033,"Collector office, Palamu",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1264,1218,,,,office_email,dc-lat@nic.in,"Collector office, Latehar",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1265,1218,,,,office_phone,06565-247422,"Collector office, Latehar",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1266,1202,,,,office_email,dc-gar@nic.in,"Collector office, Garhwa",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1267,1202,,,,office_phone,06561-222236,"Collector office, Garhwa",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1268,1220,,,,office_email,dc-loh@nic.in,"Collector office, Lohardaga",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1269,1220,,,,office_phone,06526-224093,"Collector office, Lohardaga",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1270,1208,,,,office_email,dc-gum@nic.in,"Collector office, Gumla",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1271,1208,,,,office_phone,06524-223081,"Collector office, Gumla",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1272,1234,,,,office_email,dc-sim@nic.in,"Collector office, Simdega",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1273,1234,,,,office_phone,06525-225101,"Collector office, Simdega",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1274,1214,,,,office_email,dc-kht-jhr@nic.in,"Collector office, Khunti",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1275,1214,,,,office_phone,06528-221777,"Collector office, Khunti",true,false,https://sec.jharkhand.gov.in/Images/contacts.pdf + district NIC sites,0.60,2026-06-26
1276,994,,,,office_email,collector-bsp.cg@gov.in,"Collector office, Bilaspur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1277,994,,,,office_phone,07752-223344,"Collector office, Bilaspur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1278,1004,,,,office_email,collector-gpm@cg.gov.in,"Collector office, Gaurella-Pendra-Marwahi",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1279,1004,,,,office_phone,07751-221004,"Collector office, Gaurella-Pendra-Marwahi",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1280,1006,,,,office_email,janjgir.cg@gov.in,"Collector office, Janjgir-Champa",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1281,1006,,,,office_phone,07817-222208,"Collector office, Janjgir-Champa",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1282,1018,,,,office_email,korba.cg@nic.in,"Collector office, Korba",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1283,1018,,,,office_phone,07759-222668,"Collector office, Korba",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1284,1028,,,,office_email,mungeli.cg@gov.in,"Collector office, Mungeli",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1285,1028,,,,office_phone,07755-264088,"Collector office, Mungeli",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1286,1032,,,,office_email,raigarh.cg@gov.in,"Collector office, Raigarh",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1287,1032,,,,office_phone,07762-222103,"Collector office, Raigarh",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1288,1040,,,,office_email,collector-sakti@cg.gov.in,"Collector office, Sakti",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1289,1038,,,,office_email,collector-sghbgh@cg.gov.in,"Collector office, Sarangarh-Bilaigarh",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1290,1038,,,,office_phone,07768-299020,"Collector office, Sarangarh-Bilaigarh",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1291,1034,,,,office_email,raipur.cg@nic.in,"Collector office, Raipur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1292,1034,,,,office_phone,0771-2426024,"Collector office, Raipur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1293,984,,,,office_email,balodabazar.cg@gov.in,"Collector office, Baloda Bazar-Bhatapara",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1294,984,,,,office_phone,07727-223444,"Collector office, Baloda Bazar-Bhatapara",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1295,998,,,,office_email,dhamtari.cg@nic.in,"Collector office, Dhamtari",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1296,998,,,,office_phone,07722-237592,"Collector office, Dhamtari",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1297,1002,,,,office_email,gariaband.cg@gov.in,"Collector office, Gariaband",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1298,1002,,,,office_phone,07706-241455,"Collector office, Gariaband",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1299,1022,,,,office_email,collector-msd.cg@gov.in,"Collector office, Mahasamund",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1300,1022,,,,office_phone,07723-222540,"Collector office, Mahasamund",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1301,1046,,,,office_email,collector-sur.cg@gov.in,"Collector office, Surguja",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1302,1046,,,,office_phone,07774-220532,"Collector office, Surguja",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1303,986,,,,office_email,collectorbalrampur@gmail.com,"Collector office, Balrampur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1304,986,,,,office_phone,07831-273000,"Collector office, Balrampur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1305,1008,,,,office_email,jashpur.cg@gov.in,"Collector office, Jashpur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1306,1008,,,,office_phone,07763-223226,"Collector office, Jashpur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1307,1020,,,,office_email,collector-kor.cg@gov.in,"Collector office, Koriya",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1308,1020,,,,office_phone,07836-232721,"Collector office, Koriya",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1309,1024,,,,office_email,collector-mcb@cg.gov.in,"Collector office, Manendragarh-Chirmiri-Bharatpur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1310,1024,,,,office_phone,07771-299055,"Collector office, Manendragarh-Chirmiri-Bharatpur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1311,1044,,,,office_email,collector-srj.cg@gov.in,"Collector office, Surajpur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1312,1044,,,,office_phone,07775-266117,"Collector office, Surajpur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1313,1000,,,,office_email,collector-drg.cg@gov.in,"Collector office, Durg",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1314,1000,,,,office_phone,0788-2322655,"Collector office, Durg",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1315,982,,,,office_email,balod.cg@gov.in,"Collector office, Balod",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1316,982,,,,office_phone,07749-223999,"Collector office, Balod",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1317,990,,,,office_email,bemetara.cg@gov.in,"Collector office, Bemetara",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1318,990,,,,office_phone,07824-222122,"Collector office, Bemetara",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1319,1010,,,,office_email,collector-kwd.cg@gov.in,"Collector office, Kabirdham",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1320,1010,,,,office_phone,07741-232134,"Collector office, Kabirdham",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1321,1016,,,,office_email,collector-kcg@cg.gov.in,"Collector office, Khairagarh-Chhuikhadan-Gandai",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1322,1016,,,,office_phone,07820-299500,"Collector office, Khairagarh-Chhuikhadan-Gandai",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1323,1026,,,,office_email,collector-mmac@cg.gov.in,"Collector office, Mohla-Manpur-Ambagarh Chowki",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1324,1026,,,,office_phone,07747-299136,"Collector office, Mohla-Manpur-Ambagarh Chowki",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1325,1036,,,,office_email,collector-raj.cg@gov.in,"Collector office, Rajnandgaon",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1326,1036,,,,office_phone,07744-226236,"Collector office, Rajnandgaon",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1327,988,,,,office_email,bastar.cg@nic.in,"Collector office, Bastar",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1328,988,,,,office_phone,07782-222693,"Collector office, Bastar",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1329,992,,,,office_email,collector-bjp.cg@gov.in,"Collector office, Bijapur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1330,992,,,,office_phone,07853-220022,"Collector office, Bijapur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1331,996,,,,office_email,collector-dnt.cg@gov.in,"Collector office, Dantewada",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1332,996,,,,office_phone,07856-252455,"Collector office, Dantewada",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1333,1012,,,,office_email,kanker.cg@nic.in,"Collector office, Kanker",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1334,1012,,,,office_phone,07868-241222,"Collector office, Kanker",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1335,1014,,,,office_email,collector-knd.cg@gov.in,"Collector office, Kondagaon",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1336,1014,,,,office_phone,07786-299401,"Collector office, Kondagaon",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1337,1030,,,,office_email,narayanpur.cg@nic.in,"Collector office, Narayanpur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1338,1030,,,,office_phone,07781-252216,"Collector office, Narayanpur",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1339,1042,,,,office_email,sukma.cg@nic.in,"Collector office, Sukma",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1340,1042,,,,office_phone,07864-284001,"Collector office, Sukma",true,false,https://www.sarkaritel.com CG collectors + district NIC sites,0.60,2026-06-26
1341,872,,,,office_email,dc-kamrupm@nic.in,"Collector office, Kamrup Metropolitan",true,false,https://cm.assam.gov.in/deputy-commissioners + district NIC sites,0.60,2026-06-26
1342,872,,,,office_phone,0361-2540149,"Collector office, Kamrup Metropolitan",true,false,https://cm.assam.gov.in/deputy-commissioners + district NIC sites,0.60,2026-06-26
1343,874,,,,office_email,dc-kamrup@nic.in,"Collector office, Kamrup",true,false,https://cm.assam.gov.in/deputy-commissioners + district NIC sites,0.60,2026-06-26
1344,874,,,,office_phone,0361-2684404,"Collector office, Kamrup",true,false,https://cm.assam.gov.in/deputy-commissioners + district NIC sites,0.60,2026-06-26
1345,888,,,,office_email,dc-nagaon@nic.in,"Collector office, Nagaon",true,false,https://cm.assam.gov.in/deputy-commissioners + district NIC sites,0.60,2026-06-26
1346,888,,,,office_phone,03672-233185,"Collector office, Nagaon",true,false,https://cm.assam.gov.in/deputy-commissioners + district NIC sites,0.60,2026-06-26
1347,846,,,,office_email,dc-cachar@nic.in,"Collector office, Cachar",true,false,https://cm.assam.gov.in/deputy-commissioners + district NIC sites,0.60,2026-06-26
