id,body_id,jurisdiction_id,reports_to_position_id,title,position_type,branch,rank_level,is_vacant,description,source_url,confidence,data_status,last_verified_at
1520,,432,120,"District Magistrate / Collector, Jiribam (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Jiribam, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1521,,432,1520,"Superintendent of Police, Jiribam (Manipur)",bureaucratic,administrative,8,false,"District police chief, Jiribam, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1522,,433,120,"District Magistrate / Collector, Kakching (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Kakching, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.40,pending,2026-06-26
1523,,433,1522,"Superintendent of Police, Kakching (Manipur)",bureaucratic,administrative,8,false,"District police chief, Kakching, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1524,,434,120,"District Magistrate / Collector, Kamjong (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Kamjong, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.40,pending,2026-06-26
1525,,434,1524,"Superintendent of Police, Kamjong (Manipur)",bureaucratic,administrative,8,false,"District police chief, Kamjong, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1526,,435,120,"District Magistrate / Collector, Kangpokpi (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Kangpokpi, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1527,,435,1526,"Superintendent of Police, Kangpokpi (Manipur)",bureaucratic,administrative,8,false,"District police chief, Kangpokpi, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1528,,436,120,"District Magistrate / Collector, Noney (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Noney, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1529,,436,1528,"Superintendent of Police, Noney (Manipur)",bureaucratic,administrative,8,false,"District police chief, Noney, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1530,,437,120,"District Magistrate / Collector, Pherzawl (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Pherzawl, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1531,,437,1530,"Superintendent of Police, Pherzawl (Manipur)",bureaucratic,administrative,8,false,"District police chief, Pherzawl, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1532,,438,120,"District Magistrate / Collector, Senapati (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Senapati, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1533,,438,1532,"Superintendent of Police, Senapati (Manipur)",bureaucratic,administrative,8,false,"District police chief, Senapati, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1534,,439,120,"District Magistrate / Collector, Tamenglong (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Tamenglong, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1535,,439,1534,"Superintendent of Police, Tamenglong (Manipur)",bureaucratic,administrative,8,false,"District police chief, Tamenglong, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1536,,440,120,"District Magistrate / Collector, Tengnoupal (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Tengnoupal, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1537,,440,1536,"Superintendent of Police, Tengnoupal (Manipur)",bureaucratic,administrative,8,false,"District police chief, Tengnoupal, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1538,,441,120,"District Magistrate / Collector, Thoubal (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Thoubal, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1539,,441,1538,"Superintendent of Police, Thoubal (Manipur)",bureaucratic,administrative,8,false,"District police chief, Thoubal, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1540,,442,120,"District Magistrate / Collector, Ukhrul (Manipur)",bureaucratic,administrative,8,false,"Head of district administration, Ukhrul, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1541,,442,1540,"Superintendent of Police, Ukhrul (Manipur)",bureaucratic,administrative,8,false,"District police chief, Ukhrul, Manipur",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1542,,443,123,"District Magistrate / Collector, North Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, North Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1543,,443,1542,"Superintendent of Police, North Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, North Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1544,,444,123,"District Magistrate / Collector, East Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, East Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1545,,444,1544,"Superintendent of Police, East Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, East Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1546,,445,123,"District Magistrate / Collector, South Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, South Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1547,,445,1546,"Superintendent of Police, South Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, South Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1548,,446,123,"District Magistrate / Collector, West Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, West Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.40,pending,2026-06-26
1549,,446,1548,"Superintendent of Police, West Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, West Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1550,,447,123,"District Magistrate / Collector, South West Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, South West Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1551,,447,1550,"Superintendent of Police, South West Garo Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, South West Garo Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1552,,448,123,"District Magistrate / Collector, West Jaintia Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, West Jaintia Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1553,,448,1552,"Superintendent of Police, West Jaintia Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, West Jaintia Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1554,,449,123,"District Magistrate / Collector, East Jaintia Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, East Jaintia Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1555,,449,1554,"Superintendent of Police, East Jaintia Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, East Jaintia Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1556,,450,123,"District Magistrate / Collector, East Khasi Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, East Khasi Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1557,,450,1556,"Superintendent of Police, East Khasi Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, East Khasi Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1558,,451,123,"District Magistrate / Collector, West Khasi Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, West Khasi Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.40,pending,2026-06-26
1559,,451,1558,"Superintendent of Police, West Khasi Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, West Khasi Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1560,,452,123,"District Magistrate / Collector, South West Khasi Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, South West Khasi Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1561,,452,1560,"Superintendent of Police, South West Khasi Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, South West Khasi Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1562,,453,123,"District Magistrate / Collector, Eastern West Khasi Hills (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, Eastern West Khasi Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1563,,453,1562,"Superintendent of Police, Eastern West Khasi Hills (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, Eastern West Khasi Hills, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1564,,454,123,"District Magistrate / Collector, Ri-Bhoi (Meghalaya)",bureaucratic,administrative,8,false,"Head of district administration, Ri-Bhoi, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.40,pending,2026-06-26
1565,,454,1564,"Superintendent of Police, Ri-Bhoi (Meghalaya)",bureaucratic,administrative,8,false,"District police chief, Ri-Bhoi, Meghalaya",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1566,,455,126,"District Magistrate / Collector, Aizawl (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Aizawl, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1567,,455,1566,"Superintendent of Police, Aizawl (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Aizawl, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1568,,456,126,"District Magistrate / Collector, Champhai (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Champhai, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1569,,456,1568,"Superintendent of Police, Champhai (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Champhai, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1570,,457,126,"District Magistrate / Collector, Hnahthial (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Hnahthial, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1571,,457,1570,"Superintendent of Police, Hnahthial (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Hnahthial, Mizoram",https://police.mizoram.gov.in/page/senior-police-officers,0.90,collected,2026-07-03
1572,,458,126,"District Magistrate / Collector, Khawzawl (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Khawzawl, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1573,,458,1572,"Superintendent of Police, Khawzawl (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Khawzawl, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1574,,459,126,"District Magistrate / Collector, Kolasib (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Kolasib, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1575,,459,1574,"Superintendent of Police, Kolasib (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Kolasib, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1576,,460,126,"District Magistrate / Collector, Lawngtlai (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Lawngtlai, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1577,,460,1576,"Superintendent of Police, Lawngtlai (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Lawngtlai, Mizoram",https://police.mizoram.gov.in/page/senior-police-officers,0.90,collected,2026-07-03
1578,,461,126,"District Magistrate / Collector, Lunglei (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Lunglei, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1579,,461,1578,"Superintendent of Police, Lunglei (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Lunglei, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1580,,462,126,"District Magistrate / Collector, Mamit (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Mamit, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1581,,462,1580,"Superintendent of Police, Mamit (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Mamit, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1582,,463,126,"District Magistrate / Collector, Saiha (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Saiha, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1583,,463,1582,"Superintendent of Police, Saiha (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Saiha, Mizoram",https://police.mizoram.gov.in/page/senior-police-officers,0.90,collected,2026-07-03
1584,,464,126,"District Magistrate / Collector, Saitual (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Saitual, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1585,,464,1584,"Superintendent of Police, Saitual (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Saitual, Mizoram",https://police.mizoram.gov.in/page/senior-police-officers,0.90,collected,2026-07-03
1586,,465,126,"District Magistrate / Collector, Serchhip (Mizoram)",bureaucratic,administrative,8,false,"Head of district administration, Serchhip, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1587,,465,1586,"Superintendent of Police, Serchhip (Mizoram)",bureaucratic,administrative,8,false,"District police chief, Serchhip, Mizoram",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1588,,466,129,"District Magistrate / Collector, Chumoukedima (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Chumoukedima, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1589,,466,1588,"Superintendent of Police, Chumoukedima (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Chumoukedima, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1590,,467,129,"District Magistrate / Collector, Dimapur (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Dimapur, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1591,,467,1590,"Superintendent of Police, Dimapur (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Dimapur, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1592,,468,129,"District Magistrate / Collector, Kiphire (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Kiphire, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1593,,468,1592,"Superintendent of Police, Kiphire (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Kiphire, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1594,,469,129,"District Magistrate / Collector, Kohima (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Kohima, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1595,,469,1594,"Superintendent of Police, Kohima (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Kohima, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1596,,470,129,"District Magistrate / Collector, Longleng (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Longleng, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1597,,470,1596,"Superintendent of Police, Longleng (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Longleng, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1598,,471,129,"District Magistrate / Collector, Meluri (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Meluri, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1599,,471,1598,"Superintendent of Police, Meluri (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Meluri, Nagaland",https://police.nagaland.gov.in/sp-co/,0.85,collected,2026-07-03
1600,,472,129,"District Magistrate / Collector, Mokokchung (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Mokokchung, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1601,,472,1600,"Superintendent of Police, Mokokchung (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Mokokchung, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1602,,473,129,"District Magistrate / Collector, Mon (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Mon, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1603,,473,1602,"Superintendent of Police, Mon (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Mon, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1604,,474,129,"District Magistrate / Collector, Niuland (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Niuland, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1605,,474,1604,"Superintendent of Police, Niuland (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Niuland, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1606,,475,129,"District Magistrate / Collector, Noklak (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Noklak, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1607,,475,1606,"Superintendent of Police, Noklak (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Noklak, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1608,,476,129,"District Magistrate / Collector, Peren (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Peren, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1609,,476,1608,"Superintendent of Police, Peren (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Peren, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1610,,477,129,"District Magistrate / Collector, Phek (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Phek, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1611,,477,1610,"Superintendent of Police, Phek (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Phek, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1612,,478,129,"District Magistrate / Collector, Shamator (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Shamator, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1613,,478,1612,"Superintendent of Police, Shamator (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Shamator, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1614,,479,129,"District Magistrate / Collector, Tuensang (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Tuensang, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1615,,479,1614,"Superintendent of Police, Tuensang (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Tuensang, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1616,,480,129,"District Magistrate / Collector, Tseminyu (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Tseminyu, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1617,,480,1616,"Superintendent of Police, Tseminyu (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Tseminyu, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1618,,481,129,"District Magistrate / Collector, Wokha (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Wokha, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1619,,481,1618,"Superintendent of Police, Wokha (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Wokha, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1620,,482,129,"District Magistrate / Collector, Zunheboto (Nagaland)",bureaucratic,administrative,8,false,"Head of district administration, Zunheboto, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.55,collected,2026-06-26
1621,,482,1620,"Superintendent of Police, Zunheboto (Nagaland)",bureaucratic,administrative,8,false,"District police chief, Zunheboto, Nagaland",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1622,,483,132,"District Magistrate / Collector, Angul (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Angul, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1623,,483,1622,"Superintendent of Police, Angul (Odisha)",bureaucratic,administrative,8,false,"District police chief, Angul, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1624,,484,132,"District Magistrate / Collector, Balangir (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Balangir, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1625,,484,1624,"Superintendent of Police, Balangir (Odisha)",bureaucratic,administrative,8,false,"District police chief, Balangir, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1626,,485,132,"District Magistrate / Collector, Balasore (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Balasore, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1627,,485,1626,"Superintendent of Police, Balasore (Odisha)",bureaucratic,administrative,8,false,"District police chief, Balasore, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1628,,486,132,"District Magistrate / Collector, Bargarh (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Bargarh, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1629,,486,1628,"Superintendent of Police, Bargarh (Odisha)",bureaucratic,administrative,8,false,"District police chief, Bargarh, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1630,,487,132,"District Magistrate / Collector, Bhadrak (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Bhadrak, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1631,,487,1630,"Superintendent of Police, Bhadrak (Odisha)",bureaucratic,administrative,8,false,"District police chief, Bhadrak, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1632,,488,132,"District Magistrate / Collector, Boudh (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Boudh, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1633,,488,1632,"Superintendent of Police, Boudh (Odisha)",bureaucratic,administrative,8,false,"District police chief, Boudh, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1634,,489,132,"District Magistrate / Collector, Cuttack (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Cuttack, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1635,,489,1634,"Superintendent of Police, Cuttack (Odisha)",bureaucratic,administrative,8,false,"District police chief, Cuttack, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1636,,490,132,"District Magistrate / Collector, Deogarh (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Deogarh, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1637,,490,1636,"Superintendent of Police, Deogarh (Odisha)",bureaucratic,administrative,8,false,"District police chief, Deogarh, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1638,,491,132,"District Magistrate / Collector, Dhenkanal (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Dhenkanal, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1639,,491,1638,"Superintendent of Police, Dhenkanal (Odisha)",bureaucratic,administrative,8,false,"District police chief, Dhenkanal, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1640,,492,132,"District Magistrate / Collector, Gajapati (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Gajapati, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1641,,492,1640,"Superintendent of Police, Gajapati (Odisha)",bureaucratic,administrative,8,false,"District police chief, Gajapati, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1642,,493,132,"District Magistrate / Collector, Ganjam (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Ganjam, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1643,,493,1642,"Superintendent of Police, Ganjam (Odisha)",bureaucratic,administrative,8,false,"District police chief, Ganjam, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1644,,494,132,"District Magistrate / Collector, Jagatsinghpur (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Jagatsinghpur, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1645,,494,1644,"Superintendent of Police, Jagatsinghpur (Odisha)",bureaucratic,administrative,8,false,"District police chief, Jagatsinghpur, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
1646,,495,132,"District Magistrate / Collector, Jajpur (Odisha)",bureaucratic,administrative,8,false,"Head of district administration, Jajpur, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.60,collected,2026-06-26
1647,,495,1646,"Superintendent of Police, Jajpur (Odisha)",bureaucratic,administrative,8,false,"District police chief, Jajpur, Odisha",https://en.wikipedia.org/wiki/List_of_districts_of_India,0.65,collected,2026-06-26
